building_id,building_name,latitude,longitude,gross_area_sqft,utility,reading_time,reading_value
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T03:30:00,6.612
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T03:45:00,7.307
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T04:00:00,8.767
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T04:15:00,8.238
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T04:30:00,6.433
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T04:45:00,6.891
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T05:00:00,7.943
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T05:15:00,6.713
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T05:30:00,7.205
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T05:45:00,7.334
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T06:00:00,6.48
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T06:15:00,7.213
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T06:30:00,6.569
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T06:45:00,7.849
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T07:00:00,10.131
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T07:15:00,10.03
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T07:30:00,10.554
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T07:45:00,9.45
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T08:00:00,13.471
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T08:15:00,14.6
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T08:30:00,11.563
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T08:45:00,12.588
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T09:00:00,15.285
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T09:15:00,19.459
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T09:30:00,17.544
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T09:45:00,16.686
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T10:00:00,21.705
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T10:15:00,23.242
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T10:30:00,18.285
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T10:45:00,19.878
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T11:00:00,23.999
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T11:15:00,24.441
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T11:30:00,18.583
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T11:45:00,22.657
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T12:00:00,21.947
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T12:15:00,22.814
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T12:30:00,23.705
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T12:45:00,21.728
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T13:00:00,23.179
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T13:15:00,26.019
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T13:30:00,25.236
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T13:45:00,25.715
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T14:00:00,21.307
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T14:15:00,22.551
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T14:30:00,27.107
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T14:45:00,23.635
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T15:00:00,22.195
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T15:15:00,18.145
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T15:30:00,20.236
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T15:45:00,21.53
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T16:00:00,18.775
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T16:15:00,18.359
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T16:30:00,19.175
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T16:45:00,17.483
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T17:00:00,20.127
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T17:15:00,12.708
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T17:30:00,17.49
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T17:45:00,17.188
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T18:00:00,12.921
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T18:15:00,12.099
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T18:30:00,13.361
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T18:45:00,12.535
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T19:00:00,9.593
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T19:15:00,9.021
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T19:30:00,7.229
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T19:45:00,10.581
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T20:00:00,10.578
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T20:15:00,9.845
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T20:30:00,10.427
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T20:45:00,11.121
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T21:00:00,8.009
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T21:15:00,9.728
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T21:30:00,8.673
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T21:45:00,9.317
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T22:00:00,6.977
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T22:15:00,7.937
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T22:30:00,6.754
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T22:45:00,8.764
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T23:00:00,6.811
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T23:15:00,6.416
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T23:30:00,6.68
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-03T23:45:00,6.741
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T00:00:00,6.967
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T00:15:00,6.878
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T00:30:00,6.718
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T00:45:00,7.129
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T01:00:00,6.34
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T01:15:00,6.452
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T01:30:00,6.656
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T01:45:00,7.133
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T02:00:00,5.557
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T02:15:00,7.59
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T02:30:00,8.231
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T02:45:00,6.692
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T03:00:00,7.433
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T03:15:00,6.889
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T03:30:00,5.862
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T03:45:00,6.993
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T04:00:00,7.946
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T04:15:00,7.246
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T04:30:00,7.357
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T04:45:00,7.417
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T05:00:00,7.816
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T05:15:00,7.11
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T05:30:00,7.623
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T05:45:00,8.224
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T06:00:00,6.572
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T06:15:00,7.048
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T06:30:00,7.951
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T06:45:00,7.503
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T07:00:00,10.095
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T07:15:00,10.342
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T07:30:00,8.96
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T07:45:00,9.35
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T08:00:00,11.218
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T08:15:00,11.115
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T08:30:00,12.947
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T08:45:00,15.769
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T09:00:00,18.305
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T09:15:00,15.159
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T09:30:00,15.993
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T09:45:00,19.009
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T10:00:00,18.537
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T10:15:00,20.649
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T10:30:00,16.975
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T10:45:00,19.042
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T11:00:00,23.193
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T11:15:00,22.665
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T11:30:00,21.854
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T11:45:00,20.295
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T12:00:00,23.421
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T12:15:00,24.598
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T12:30:00,24.417
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T12:45:00,20.516
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T13:00:00,24.216
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T13:15:00,21.862
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T13:30:00,24.442
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T13:45:00,20.816
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T14:00:00,22.783
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T14:15:00,27.713
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T14:30:00,25.922
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T14:45:00,20.983
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T15:00:00,20.75
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T15:15:00,22.293
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T15:30:00,23.451
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T15:45:00,15.582
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T16:00:00,22.779
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T16:15:00,21.719
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T16:30:00,20.501
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T16:45:00,20.727
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T17:00:00,17.847
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T17:15:00,15.748
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T17:30:00,17.237
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T17:45:00,16.465
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T18:00:00,11.896
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T18:15:00,13.222
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T18:30:00,12.722
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T18:45:00,12.307
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T19:00:00,9.12
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T19:15:00,9.599
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T19:30:00,8.732
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T19:45:00,9.255
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T20:00:00,8.781
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T20:15:00,10.317
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T20:30:00,9.159
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T20:45:00,10.68
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T21:00:00,7.647
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T21:15:00,9.219
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T21:30:00,10.91
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T21:45:00,7.597
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T22:00:00,8.484
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T22:15:00,6.742
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T22:30:00,6.869
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T22:45:00,5.862
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T23:00:00,6.424
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T23:15:00,6.89
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T23:30:00,7.465
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,electricity,2025-09-04T23:45:00,6.138
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T00:00:00,3.456
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T00:15:00,3.694
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T00:30:00,3.79
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T00:45:00,3.911
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T01:00:00,3.554
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T01:15:00,4.161
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T01:30:00,3.541
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T01:45:00,3.297
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T02:00:00,3.951
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T02:15:00,4.319
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T02:30:00,4.749
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T02:45:00,3.828
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T03:00:00,3.662
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T03:15:00,4.002
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T03:30:00,3.839
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T03:45:00,3.784
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T04:00:00,3.402
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T04:15:00,4.007
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T04:30:00,4.171
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T04:45:00,3.852
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T05:00:00,4.146
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T05:15:00,4.045
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T05:30:00,3.82
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T05:45:00,4.706
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T06:00:00,3.761
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T06:15:00,3.778
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T06:30:00,3.772
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T06:45:00,4.273
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T07:00:00,5.88
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T07:15:00,5.335
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T07:30:00,5.106
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T07:45:00,5.837
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T08:00:00,8.409
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T08:15:00,6.869
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T08:30:00,8.171
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T08:45:00,5.874
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T09:00:00,10.227
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T09:15:00,8.938
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T09:30:00,7.947
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T09:45:00,9.022
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T10:00:00,11.793
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T10:15:00,9.307
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T10:30:00,10.655
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T10:45:00,10.275
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T11:00:00,14.225
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T11:15:00,12.221
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T11:30:00,12.869
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T11:45:00,13.348
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T12:00:00,12.997
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T12:15:00,12.055
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T12:30:00,10.417
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T12:45:00,13.712
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T13:00:00,14.512
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T13:15:00,13.429
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T13:30:00,13.336
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T13:45:00,13.021
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T14:00:00,9.085
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T14:15:00,11.557
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T14:30:00,13.133
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T14:45:00,14.163
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T15:00:00,14.002
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T15:15:00,12.006
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T15:30:00,12.365
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T15:45:00,10.934
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T16:00:00,9.971
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T16:15:00,8.332
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T16:30:00,8.383
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T16:45:00,9.235
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T17:00:00,6.842
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T17:15:00,8.742
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T17:30:00,7.558
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T17:45:00,9.937
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T18:00:00,6.982
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T18:15:00,6.88
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T18:30:00,7.489
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T18:45:00,6.361
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T19:00:00,5.092
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T19:15:00,4.907
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T19:30:00,4.735
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T19:45:00,5.263
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T20:00:00,5.313
PU010,E-Quad (Engineering Quad),40.3506,-74.6514,160000,natural_gas,2025-09-01T20:15:00,5.696
